episode,step,time_s,reward,live_lines,energized_buses,isolated_buses,served_critical_frac,served_important_frac,served_total_frac,served_mw,total_load_mw,shed_mw,der_available_mw,der_online_mw,der_bound_mw,der_deficit_frac,v_min_pu,v_max_pu,v_violations,line_loading_max_pct,action_type,action_detail,switch_toggled,load_shed_id,load_shed_amount_mw,cascade_tripped_lines,relay_trips,action_masked,mask_reason,powerflow_success,powerflow_iterations
3,30,150.0,24.193247901679467,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9616739223129733,1.0,0,0.0001572865153927211,load_decrease,load_23,,,nan,,,0,,1,0
3,31,155.0,24.193247901679467,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9616739223129733,1.0,0,0.0001572865153927211,load_decrease,load_23,,,nan,,,0,,1,0
3,32,160.0,24.193247901679467,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9616739223129733,1.0,0,0.0001572865153927211,load_decrease,load_23,,,nan,,,0,,1,0
3,33,165.0,24.193247901679467,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9616739223129733,1.0,0,0.0001572865153927211,load_decrease,load_23,,,nan,,,0,,1,0
3,34,170.0,24.193247901679467,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9616739223129733,1.0,0,0.0001572865153927211,load_decrease,load_23,,,nan,,,0,,1,0
3,35,175.0,24.193247901679467,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9616739223129733,1.0,0,0.0001572865153927211,load_decrease,load_23,,,nan,,,0,,1,0
3,36,180.0,24.193247901679467,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9616739223129733,1.0,0,0.0001572865153927211,load_decrease,load_23,,,nan,,,0,,1,0
3,37,185.0,24.193247901679467,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9616739223129733,1.0,0,0.0001572865153927211,load_decrease,load_23,,,nan,,,0,,1,0
3,38,190.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_22,,,nan,,,0,,1,0
3,39,195.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,40,200.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,41,205.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,42,210.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,43,215.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,44,220.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,45,225.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,46,230.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,47,235.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,48,240.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,49,245.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,50,250.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,51,255.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,52,260.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,53,265.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,54,270.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,55,275.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,56,280.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,57,285.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,58,290.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,59,295.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,60,300.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,61,305.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,62,310.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,63,315.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,64,320.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,65,325.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,66,330.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,67,335.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,68,340.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,69,345.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,70,350.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,71,355.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,72,360.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,73,365.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,74,370.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,75,375.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,76,380.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,77,385.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,78,390.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,79,395.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,80,400.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,81,405.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,82,410.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,83,415.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,84,420.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,85,425.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,86,430.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,87,435.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,88,440.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,89,445.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,90,450.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,91,455.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,92,460.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,93,465.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,94,470.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,95,475.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,96,480.0,24.475885855919035,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9620401004879934,1.0,0,0.00015511526627914865,load_decrease,load_23,,,nan,,,0,,1,0
3,97,485.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_22,,,nan,,,0,,1,0
3,98,490.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,99,495.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,100,500.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,101,505.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,102,510.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,103,515.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,104,520.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,105,525.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,106,530.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,107,535.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,108,540.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,109,545.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,110,550.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,111,555.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,112,560.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,113,565.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,114,570.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,115,575.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,116,580.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,117,585.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,118,590.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,119,595.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
3,120,600.0,24.7585238101586,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.5088823084172075,0.5088823084172075,nan,nan,0.9624058529815551,1.0,0,0.00015294788091288876,load_decrease,load_23,,,nan,,,0,,1,0
4,1,5.0,21.46145357745098,37,33,0,1.0,1.0,0.9886944818304173,nan,3.673,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9554503213296002,1.0,0,0.00018764218803421956,load_decrease,load_23,,,nan,,,0,,1,0
4,2,10.0,21.74409153169055,37,33,0,1.0,1.0,0.9773889636608344,nan,3.631,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.955966127773232,1.0,0,0.00018539270054670164,load_decrease,load_23,,,nan,,,0,,1,0
4,3,15.0,22.02672948593012,37,33,0,1.0,1.0,0.9660834454912516,nan,3.5889999999999995,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9564811784860264,1.0,0,0.0001831471972212286,load_decrease,load_23,,,nan,,,0,,1,0
4,4,20.0,22.309367440169687,37,33,0,1.0,1.0,0.9547779273216689,nan,3.5469999999999997,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9569954767090841,1.0,0,0.00018090568974823637,load_decrease,load_23,,,nan,,,0,,1,0
4,5,25.0,22.592005394409256,37,33,0,1.0,1.0,0.9434724091520862,nan,3.505,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9575090256604455,1.0,0,0.00017866819112136861,load_decrease,load_23,,,nan,,,0,,1,0
4,6,30.0,22.874643348648824,37,33,0,1.0,1.0,0.9321668909825034,nan,3.463,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9580218285353413,1.0,0,0.00017643471570729386,load_decrease,load_23,,,nan,,,0,,1,0
4,7,35.0,23.157281302888396,37,33,0,1.0,1.0,0.9208613728129206,nan,3.421,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9585338885063867,1.0,0,0.00017420527932079146,load_decrease,load_23,,,nan,,,0,,1,0
4,8,40.0,23.439919257127965,37,33,0,1.0,1.0,0.9095558546433378,nan,3.3789999999999996,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9590452087238287,1.0,0,0.0001719798993050699,load_decrease,load_23,,,nan,,,0,,1,0
4,9,45.0,23.722557211367537,37,33,0,1.0,1.0,0.898250336473755,nan,3.3369999999999997,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9595557923157572,1.0,0,0.00016975859461821632,load_decrease,load_23,,,nan,,,0,,1,0
4,10,50.0,24.005195165607102,37,33,0,1.0,1.0,0.8869448183041723,nan,3.295,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9599239308170548,1.0,0,0.00016756476453216678,load_decrease,load_22,,,nan,,,0,,1,0
4,11,55.0,24.28783311984667,37,33,0,1.0,1.0,0.8756393001345896,nan,3.253,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.96029163722706,1.0,0,0.00016537444328453615,load_decrease,load_22,,,nan,,,0,,1,0
4,12,60.0,24.570471074086242,37,33,0,1.0,1.0,0.8643337819650068,nan,3.211,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9608006066881275,1.0,0,0.0001631635650905346,load_decrease,load_23,,,nan,,,0,,1,0
4,13,65.0,24.85310902832581,37,33,0,1.0,1.0,0.853028263795424,nan,3.169,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9611674442292705,1.0,0,0.0001609799930242035,load_decrease,load_22,,,nan,,,0,,1,0
4,14,70.0,24.853109028325814,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9611674442292705,1.0,0,0.0001609799930242035,load_decrease,load_23,,,nan,,,0,,1,0
4,15,75.0,24.853109028325814,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9611674442292705,1.0,0,0.0001609799930242035,load_decrease,load_23,,,nan,,,0,,1,0
4,16,80.0,24.853109028325814,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9611674442292705,1.0,0,0.0001609799930242035,load_decrease,load_23,,,nan,,,0,,1,0
4,17,85.0,24.853109028325814,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9611674442292705,1.0,0,0.0001609799930242035,load_decrease,load_23,,,nan,,,0,,1,0
4,18,90.0,24.853109028325814,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9611674442292705,1.0,0,0.0001609799930242035,load_decrease,load_23,,,nan,,,0,,1,0
4,19,95.0,24.853109028325814,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9611674442292705,1.0,0,0.0001609799930242035,load_decrease,load_23,,,nan,,,0,,1,0
4,20,100.0,24.853109028325814,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9611674442292705,1.0,0,0.0001609799930242035,load_decrease,load_23,,,nan,,,0,,1,0
4,21,105.0,24.853109028325814,37,33,0,1.0,1.0,0.8530282637954238,nan,3.1689999999999996,nan,0.41145274064930426,0.41145274064930426,nan,nan,0.9611674442292705,1.0,0,0.0001609799930242035,load_decrease,load_23,,,nan,,,0,,1,0
